SpeciesCat,SciName
34,Chirodactylus jessicalenorum
34,Mendosoma lineatum
34,Latris lineata
34,Latridopsis ciliaris
34,Latridopsis forsteri
34,Latridopsis spp
34,Latridae
34,Ostracoberyx dorygenys
34,Symphysanodon berryi
34,Pogonophryne permitini
34,Pogonophryne marmorata
34,Pogonophryne dewitti
34,Pogonophryne barsukovi
34,Pogonophryne dolichobranchiata
34,Pogonophryne phyllopogon
34,Pogonophryne scotti
34,Pogonophryne macropogon
34,Pogonophryne albipinna
34,Pogonophryne cerebropogon
34,Pogonophryne immaculata
34,Pogonophryne lanceobarbata
34,Pogonophryne mentella
34,Pogonophryne ventrimaculata
34,Pogonophryne spp
34,Artedidraco mirus
34,Artedidraco skottsbergi
34,Artedidraco glareobarbatus
34,Artedidraco loennbergi
34,Artedidraco orianae
34,Artedidraco shackletoni
34,Artedidraco spp
34,Dolloidraco longedorsalis
34,Histiodraco velifer
34,Artedidraconidae
34,Aethotaxis mitopteryx
34,Gvozdarus svetovidovi
34,Dissostichus mawsoni
34,Dissostichus eleginoides
34,Dissostichus spp
34,Patagonotothen brevicauda
34,Patagonotothen ramsayi
34,Patagonotothen tessellata
34,Patagonotothen guntheri
34,Patagonotothen spp
34,Akarotaxis nudiceps
34,Bathydraco antarcticus
34,Bathydraco marri
34,Bathydraco macrolepis
34,Bathydraco scotiae
34,Cygnodraco mawsoni
34,Gerlachea australis
34,Gymnodraco acuticeps
34,Prionodraco evansii
34,Psilodraco breviceps
34,Acanthodraco dewitti
34,Vomeridens infuscipinnis
34,Parachaenichthys georgianus
34,Parachaenichthys charcoti
34,Parachaenichthys spp
34,Racovitzia glacialis
34,Bathydraconidae
34,Chionobathyscus dewitti
34,Cryodraco antarcticus
34,Cryodraco atkinsoni
34,Cryodraco spp
34,Dacodraco hunteri
34,Neopagetopsis ionah
34,Pagetopsis macropterus
34,Pagetopsis maculatus
34,Pagetopsis spp
34,Chaenocephalus aceratus
34,Champsocephalus gunnari
34,Champsocephalus esox
34,Pseudochaenichthys georgianus
34,Chionodraco rastrospinosus
34,Chionodraco hamatus
34,Chionodraco myersi
34,Channichthys rhinoceratus
34,Chaenodraco wilsoni
34,Channichthyidae
34,Brephostoma carpenteri
34,Florenciella lugubris
34,Microichthys coccoi
34,Rosenblattia robusta
34,Sphyraenops bairdianus
34,Epigonus telescopus
34,Epigonus denticulatus
34,Epigonus constanciae
34,Epigonus robustus
34,Epigonus crassicaudus
34,Epigonus spp
34,Harpagifer bispinis
34,Harpagifer antarcticus
34,Harpagifer georgianus
34,Harpagiferidae
34,Anarhichas lupus
34,Anarhichas denticulatus
34,Anarhichas minor
34,Anarhichas spp
34,Anarrhichthys ocellatus
34,Aiakas zinorum
34,Andriashevia aptera
34,Bothrocarina microcephala
34,Davidijordania abei
34,Derepodichthys alepidotus
34,Dieidolycus leptodermatus
34,Eucryphycus californicus
34,Exechodontes daidaleus
34,Hadropogonichthys lindbergi
34,Letholycus magellanicus
34,Lycodonus flagellicauda
34,Lycodes adolfi
34,Lycodes reticulatus
34,Lycodes esmarkii
34,Lycodes spp
34,Lycenchelys brevimaxillaris
34,Lycenchelys verrillii
34,Lycenchelys antarctica
34,Lycenchelys bellingshauseni
34,Lycenchelys spp
34,Bothrocara alalongum
34,Lycodapus derjugini
34,Lycodapus antarcticus
34,Lycodapus pachysoma
34,Lycodapus spp
34,Lycogrammoides schmidti
34,Lyconema barbatum
34,Lycozoarces regani
34,Lycodichthys antarcticus
34,Lycodichthys dearborni
34,Taranetzella lyoderma
34,Melanostigma atlanticum
34,Melanostigma gelatinosum
34,Melanostigma spp
34,Nalbantichthys elongatus
34,Notolycodes schmidti
34,Oidiphorus brevis
34,Opaeophacus acrogeneius
34,Ophthalmolycus amberensis
34,Ophthalmolycus bothriocephalus
34,Ophthalmolycus spp
34,Pachycara brachycephalum
34,Pachycara crassiceps
34,Pachycara crossacanthum
34,Pachycara spp
34,Phucocoetes latitans
34,Piedrabuenia ringueleti
34,Plesienchelys stehmanni
34,Pogonolycus elegans
34,Puzanovia virgata
34,Seleniolycus laevifasciatus
34,Thermarces cerberus
34,Zoarcidae
34,Zaprora silenus
34,Champsodon snyderi
34,Champsodon capensis
34,Chiasmodon bolangeri
34,Chiasmodon niger
34,Dysalotus alcocki
34,Kali indica
34,Pseudoscopelus altipinnis
34,Astroscopus guttatus
34,Genyagnus monopterygius
34,Ichthyscopus barbatus
34,Kathetostoma albigutta
34,Pleuroscopus pseudodorsalis
34,Selenoscopus turbisquamatus
34,Xenocephalus armatus
34,Uranoscopus japonicus
34,Uranoscopus scaber
34,Uranoscopus albesca
34,Uranoscopus cadenati
34,Uranoscopus polli
34,Uranoscopus dollfusi
34,Uranoscopus guttatus
34,Uranoscopus spp
34,Kathetostoma giganteum
34,Uranoscopidae
34,Trichodon trichodon
34,Arctoscopus japonicus
34,Thyrsites atun
34,Thyrsitops lepidopoides
34,Diplospinus multistriatus
34,Neoepinnula americana
34,Neoepinnula orientalis
34,Lepidocybium flavobrunneum
34,Nesiarchus nasutus
34,Ruvettus pretiosus
34,Paradiplospinus gracilis
34,Paradiplospinus antarcticus
34,Rexea solandri
34,Rexea antefurcata
34,Rexea prometheoides
34,Rexea bengalensis
34,Rexea brevilineata
34,Rexea nakamurai
34,Rexea spp
34,Rexichthys johnpaxtoni
34,Thyrsitoides marleyi
34,Epinnula magistralis
34,Tongaichthys robustus
34,Nealotus tripes
34,Promethichthys prometheus
34,Gempylus serpens
34,Gempylidae
34,Assurger anzac
34,Benthodesmus elongatus
34,Benthodesmus macrophthalmus
34,Benthodesmus tenuis
34,Benthodesmus spp
34,Trichiurus lepturus
34,Trichiurus auriga
34,Trichiurus spp
34,Evoxymetopon poeyi
34,Lepidopus caudatus
34,Lepidopus fitchi
34,Lepidopus dubius
34,Lepturacanthus pantului
34,Lepturacanthus savala
34,Aphanopus carbo
34,Aphanopus intermedius
34,Aphanopus microphthalmus
34,Aphanopus spp
34,Tentoriceps cristatus
34,Eupleurogrammus muticus
34,Eupleurogrammus glossodon
34,Trichiuridae
34,Ariomma indica
34,Ariomma bondi
34,Ariomma melanum
34,Ariomma spp
34,Centrolophus niger
34,Icichthys australis
34,Schedophilus huttoni
34,Schedophilus ovalis
34,Schedophilus velaini
34,Schedophilus pemarco
34,Schedophilus maculatus
34,Schedophilus medusophagus
34,Schedophilus spp
34,Tubbia tasmanica
34,Seriolella porosa
34,Seriolella brama
34,Seriolella violacea
34,Seriolella punctata
34,Seriolella caerulea
34,Seriolella spp
34,Hyperoglyphe antarctica
34,Hyperoglyphe bythites
34,Hyperoglyphe perciformis
34,Psenopsis anomala
34,Centrolophidae
34,Icosteus aenigmaticus
34,Centrodraco acanthopoma
34,Draconetta xenica
34,Scombrolabrax heterolepis
34,Sebastes marinus
34,Sebastes viviparus
34,Sebastes entomelas
34,Sebastes flavidus
34,Sebastes serriceps
34,Sebastes rosaceus
34,Sebastes serranoides
34,Sebastes mystinus
34,Sebastes alutus
34,Sebastes paucispinis
34,Sebastes miniatus
34,Sebastes mentella
34,Sebastes capensis
34,Sebastes fasciatus
34,Sebastes pinniger
34,Sebastes goodei
34,Sebastes constellatus
34,Sebastes aleutianus
34,Sebastes borealis
34,Sebastes caurinus
34,Sebastes diploproa
34,Sebastes elongatus
34,Sebastes inermis
34,Sebastes jordani
34,Sebastes maliger
34,Sebastes minor
34,Sebastes schlegeli
34,Sebastes taczanowskii
34,Sebastes reedi
34,Sebastes brevispinis
34,Sebastes melanops
34,Sebastes nigrocinctus
34,Sebastes proriger
34,Sebastes ruberrimus
34,Sebastes wilsoni
34,Sebastes ciliatus
34,Sebastes saxicola
34,Sebastes variegatus
34,Sebastes polyspinis
34,Sebastes nebulosus
34,Sebastes helvomaculatus
34,Sebastes babcocki
34,Sebastes aurora
34,Sebastes zacentrus
34,Sebastes melanostomus
34,Sebastes crameri
34,Sebastes oculatus
34,Sebastes chlorostictus
34,Sebastes carnatus
34,Sebastes levis
34,Sebastes rufus
34,Sebastes auriculatus
34,Sebastes spp
34,Brachypterois serrulata
34,Ebosia bleekeri
34,Hoplosebastes armatus
34,Idiastion kyphos
34,Iracundus signifer
34,Neomerinthe amplisquamiceps
34,Scorpaena porcus
34,Scorpaena scrofa
34,Scorpaena brasiliensis
34,Scorpaena grandicornis
34,Scorpaena guttata
34,Scorpaena histrio
34,Scorpaena plumieri
34,Scorpaena sonorae
34,Scorpaena laevis
34,Scorpaena notata
34,Scorpaena angolensis
34,Scorpaena elongata
34,Scorpaena maderensis
34,Scorpaena stephanica
34,Scorpaena spp
34,Parapterois heterurus
34,Parascorpaena aurita
34,Helicolenus dactylopterus
34,Helicolenus percoides
34,Helicolenus mouchezi
34,Helicolenus spp
34,Pontinus accraensis
34,Pontinus kuhlii
34,Pontinus macrocephalus
34,Pontinus leda
34,Pontinus nigropunctatus
34,Pontinus sierra
34,Pteroidichthys godfreyi
34,Scorpaenodes africanus
34,Scorpaenodes parvipinnis
34,Scorpaenodes elongatus
34,Scorpaenodes muciparus
34,Scorpaenopsis cacopsis
34,Scorpaenopsis gibbosa
34,Scorpaenopsis cirrhosa
34,Scorpaenopsis barbata
34,Scorpaenopsis lactomaculata
34,Scorpaenopsis venosa
34,Sebastapistes ballieui
34,Sebastiscus marmoratus
34,Sebastiscus tertius
34,Taenianotus triacanthus
34,Thysanichthys crossotus
34,Pterois russelii
34,Pterois volitans
34,Pterois antennata
34,Pterois radiata
34,Pterois sphex
34,Pterois miles
34,Dendrochirus zebra
34,Dendrochirus biocellatus
34,Dendrochirus brachypterus
34,Dendrochirus barberi
34,Rhinopias aphanes
34,Phenacoscorpius adenensis
34,Adelosebastes latens
34,Hozukius emblemarius
34,Sebastolobus alascanus
34,Sebastolobus altivelis
34,Sebastolobus macrochir
34,Trachyscorpia eschmeyeri
34,Trachyscorpia cristulata
34,Trachyscorpia echinata
34,Trachyscorpia spp
34,Ectreposebastes imus
34,Lioscorpius longiceps
34,Maxillicosta raoulensis
34,Neosebastes entaxis
34,Setarches guentheri
34,Plectrogenium barsukovi
34,Scorpaenidae
34,Bellator brachychir
34,Trigla lyra
34,Trigla spp
34,Chelidonichthys kumu
34,Chelidonichthys lucerna
34,Chelidonichthys lastoviza
34,Chelidonichthys capensis
34,Chelidonichthys gabonensis
34,Chelidonichthys spinosus
34,Chelidonichthys obscurus
34,Chelidonichthys queketti
34,Chelidonichthys spp
34,Aspitrigla cuculus
34,Lepidotrigla microptera
34,Lepidotrigla brachyoptera
34,Lepidotrigla vanessa
34,Lepidotrigla carolae
34,Lepidotrigla dieuzeidei
34,Lepidotrigla cavillone
34,Lepidotrigla cadmani
34,Lepidotrigla bispinosa
34,Lepidotrigla faurei
34,Prionotus alatus
34,Prionotus punctatus
34,Prionotus nudigula
34,Prionotus paralatus
34,Prionotus carolinus
34,Prionotus spp
34,Pterygotrigla polyommata
34,Pterygotrigla picta
34,Eutrigla gurnardus
34,Triglidae
34,Erilepis zonifer
34,Anoplopoma fimbria
34,Hoplichthys acanthopleurus
34,Hoplichthys spp
34,Zanclorhynchus spinifer
34,Perryena leucometopon
34,Congiopodus peruvianus
34,Alertichthys blacki
34,Cottunculus microps
34,Dasycottus setiger
34,Ebinania vermiculata
34,Eurymen gyrinus
34,Malacocottus gibber
34,Psychrolutes macrocephalus
34,Neophrynichthys angustus
34,Cyclopterus lumpus
34,Cyclopteropsis lindbergi
34,Eumicrotremus derjugini
34,Eumicrotremus taranetzi
34,Lethotremus awae
34,Aptocyclus ventricosus
34,Cyclopteridae
34,Gargariscus prionocephalus
34,Heminodus japonicus
34,Peristedion cataphractum
34,Peristedion liorhynchus
34,Peristedion longispatha
34,Peristedion weberi
34,Satyrichthys adeni
34,Satyrichthys investigatoris
34,Satyrichthys welchi
34,Acantholiparis opercularis
34,Careproctus bathycoetus
34,Careproctus furcellus
34,Careproctus jordani
34,Careproctus melanurus
34,Careproctus georgianus
34,Careproctus continentalis
34,Careproctus ampliceps
34,Careproctus catherinae
34,Careproctus inflexidens
34,Careproctus polarsterni
34,Careproctus pseudoprofundicola
34,Careproctus vladibeckeri
34,Careproctus spp
34,Crystallichthys cyclospilus
34,Liparis callyodon
34,Liparis coheni
34,Liparis fabricii
34,Liparis gibbus
34,Liparis liparis
34,Liparis montagui
34,Liparis tunicatus
34,Liparis tanakae
34,Lipariscus nanus
34,Nectoliparis pelagicus
34,Osteodiscus cascadiae
34,Paraliparis antarcticus
34,Paraliparis bathybius
34,Paraliparis copei
34,Paraliparis gracilis
34,Paraliparis meridionalis
34,Paraliparis terraenovae
34,Paraliparis trilobodon
34,Paraliparis tetrapteryx
34,Paraliparis meganchus
34,Paraliparis devriesi
34,Paraliparis andriashevi
34,Paraliparis fuscolingua
34,Paraliparis macrocephalus
34,Paraliparis rossi
34,Paraliparis spp
34,Rhinoliparis attenuatus
34,Rhodichthys regina
34,Genioliparis lindbergi
34,Liparidae
34,Ereunias grallator
34,Marukawichthys ambulator
34,Bembradium roseum
34,Bembras japonicus
34,Parabembras curtus
34,Bathylutichthys taranetzi
34,Scorpaeniformes
34,Atrophacanthus japonicus
34,Bathyphylax bombifrons
34,Halimochirurgus alcocki
34,Hollardia hollardi
34,Johnsonina eriomma
34,Macrorhamphosodes platycheilus
34,Parahollardia lineata
34,Paratriacanthodes herrei
34,Triacanthodes anomalus
34,Tydemania navigatoris
34,Lophius piscatorius
34,Lophius budegassa
34,Lophius americanus
34,Lophius vaillanti
34,Lophius vomerinus
34,Lophius gastrophysus
34,Lophius litulon
34,Lophius spp
34,Lophiomus setigerus
34,Lophiodes caulinaris
34,Lophiodes kempi
34,Lophiodes mutilus
34,Lophiodes insidiator
34,Lophiidae
34,Bathychaunax coloratus
34,Chaunax abei
34,Chaunax pictus
34,Dibranchus atlanticus
34,Halicmetus reticulatus
34,Halieutaea brevicauda
34,Halieutaea stellata
34,Halieutichthys aculeatus
34,Halieutopsis micropa
34,Halieutopsis galatea
34,Malthopsis annulifera
34,Ogcocephalus corniger
34,Zalieutes elater
34,Caulophryne jordani
34,Melanocetus johnsoni
34,Melanocetus rossi
34,Melanocetidae
34,Phrynichthys wedli
34,Diceratias bispinosus
34,Himantolophus albinares
34,Himantolophus spp
34,Bertella idiomorpha
34,Chaenophryne draco
34,Chirophryne xenolophus
34,Danaphryne nigrifilis
34,Dolopichthys danae
34,Lophodolos acanthognathus
34,Microlophichthys microlophus
34,Oneirodes acanthias
34,Oneirodes notius
34,Pentherichthys venustus
34,Spiniphryne gladisfenae
34,Oneirodidae
34,Gigantactis elsmani
34,Rhynchactis leptonema
34,Neoceratias spinifer
34,Cryptopsaras couesii
34,Ceratias holboelli
34,Ceratias tentaculatus
34,Haplophryne mollis
34,Linophryne algibarbata
34,Photocorynus spiniceps
34,Lophichthys boschmai
34,Centrophryne spinulosa
34,Perciformes
35,Clupea harengus
35,Clupea pallasii
35,Chirocentrodon bleekerianus
35,Amblygaster clupeoides
35,Amblygaster leiogaster
35,Amblygaster sirm
35,Sardinella brachysoma
35,Sardinella rouxi
35,Sardinella gibbosa
35,Sardinella longiceps
35,Sardinella melanura
35,Sardinella fimbriata
35,Sardinella sindensis
35,Sardinella aurita
35,Sardinella neglecta
35,Sardinella jussieui
35,Sardinella maderensis
35,Sardinella albella
35,Sardinella zunasi
35,Sardinella lemuru
35,Sardinella brasiliensis
35,Sardinella fijiense
35,Sardinella spp
35,Sardinops melanostictus
35,Sardinops caeruleus
35,Sardinops sagax
35,Sardinops ocellatus
35,Sardinops neopilchardus
35,Sardinops spp
35,Brevoortia aurea
35,Brevoortia pectinata
35,Brevoortia tyrannus
35,Brevoortia patronus
35,Brevoortia smithi
35,Brevoortia spp
35,Dussumieria acuta
35,Dussumieria elopsoides
35,Dussumieria spp
35,Ethmalosa fimbriata
35,Etrumeus teres
35,Etrumeus whiteheadi
35,Harengula clupeola
35,Harengula humeralis
35,Harengula thrissina
35,Harengula jaguana
35,Harengula spp
35,Jenkinsia lamprotaenia
35,Jenkinsia stolifera
35,Opisthonema libertate
35,Opisthonema oglinum
35,Opisthonema bulleri
35,Opisthonema medirastre
35,Opisthonema spp
35,Spratelloides gracilis
35,Spratelloides delicatulus
35,Lile piquitinga
35,Lile stolifera
35,Sardina pilchardus
35,Sprattus sprattus
35,Sprattus fuegensis
35,Ethmidium maculatum
35,Herklotsichthys quadrimaculat.
35,Herklotsichthys dispilonotus
35,Herklotsichthys gotoi
35,Herklotsichthys lossei
35,Herklotsichthys punctatus
35,Herklotsichthys spilurus
35,Escualosa thoracata
35,Strangomera bentincki
35,Ramnogaster arcuata
35,Spratellomorpha bianalis
35,Dayella malabarica
35,Ehirava fluviatilis
35,Hyperlophus vittatus
35,Clupeidae
35,Engraulis encrasicolus
35,Engraulis japonicus
35,Engraulis anchoita
35,Engraulis mordax
35,Engraulis ringens
35,Engraulis capensis
35,Engraulis spp
35,Encrasicholina devisi
35,Encrasicholina heteroloba
35,Encrasicholina punctifer
35,Cetengraulis edentulus
35,Cetengraulis mysticetus
35,Anchoa argentivittata
35,Anchoa curta
35,Anchoa marinii
35,Anchoa choerostoma
35,Anchoa nasus
35,Anchoa eigenmannia
35,Anchoa ischana
35,Anchoa januaria
35,Anchoa panamensis
35,Anchoa hepsetus
35,Anchoa filifera
35,Anchoa compressa
35,Anchoa pectoralis
35,Anchoa cubana
35,Anchoa mitchilli
35,Anchoa lamprotaenia
35,Anchoa lyolepis
35,Anchoa spinifer
35,Anchoa tricolor
35,Anchoa trinitatis
35,Anchovia macrolepidota
35,Anchovia clupeoides
35,Anchoviella cayennensis
35,Anchoviella elongata
35,Anchoviella brevirostris
35,Coilia dussumieri
35,Coilia macrognathos
35,Coilia mystus
35,Setipinna breviceps
35,Setipinna taty
35,Stolephorus commersonii
35,Stolephorus baganensis
35,Stolephorus chinensis
35,Stolephorus indicus
35,Stolephorus insularis
35,Stolephorus tri
35,Stolephorus waitei
35,Stolephorus andhraensis
35,Stolephorus brachycephalus
35,Stolephorus carpentariae
35,Stolephorus spp
35,Thryssa hamiltonii
35,Thryssa vitrirostris
35,Thryssa malabarica
35,Thryssa mystax
35,Thryssa purava
35,Thryssa baelama
35,Thryssa setirostris
35,Thryssa dussumieri
35,Thryssa encrasicholoides
35,Thryssa kammalensis
35,Thryssa whiteheadi
35,Thryssa brevicauda
35,Engraulidae
35,Chirocentrus dorab
35,Chirocentrus nudus
35,Chirocentrus spp
35,Clupeoidei
36,Sarda sarda
36,Sarda orientalis
36,Sarda chiliensis
36,Sarda australis
36,Sarda spp
36,Orcynopsis unicolor
36,Acanthocybium solandri
36,Gymnosarda unicolor
36,Scomberomorus sinensis
36,Scomberomorus commerson
36,Scomberomorus guttatus
36,Scomberomorus lineolatus
36,Scomberomorus cavalla
36,Scomberomorus maculatus
36,Scomberomorus regalis
36,Scomberomorus sierra
36,Scomberomorus queenslandicus
36,Scomberomorus tritor
36,Scomberomorus niphonius
36,Scomberomorus semifasciatus
36,Scomberomorus brasiliensis
36,Scomberomorus koreanus
36,Scomberomorus concolor
36,Scomberomorus multiradiatus
36,Scomberomorus plurilineatus
36,Scomberomorus munroi
36,Scomberomorus spp
36,Gasterochisma melampus
36,Cybiosarda elegans
36,Grammatorcynus bicarinatus
36,Grammatorcynus bilineatus
36,Auxis thazard
36,Auxis rochei
36,"Auxis thazard, A. rochei"
36,Euthynnus alletteratus
36,Euthynnus lineatus
36,Euthynnus affinis
36,Euthynnus spp
36,Katsuwonus pelamis
36,Thunnus thynnus
36,Thunnus orientalis
36,Thunnus tonggol
36,Thunnus atlanticus
36,Thunnus alalunga
36,Thunnus maccoyii
36,Thunnus albacares
36,Thunnus obesus
36,Thunnus spp
36,Allothunnus fallai
36,Thunnini
36,Istiophorus platypterus
36,Istiophorus albicans
36,Makaira nigricans
36,Makaira indica
36,Makaira spp
36,Tetrapturus belone
36,Tetrapturus audax
36,Tetrapturus albidus
36,Tetrapturus angustirostris
36,Tetrapturus pfluegeri
36,Tetrapturus georgii
36,Tetrapturus spp
36,Istiophoridae
36,Xiphias gladius
36,Scombroidei
37,Mallotus villosus
37,Belone belone
37,Belone spp
37,Petalichthys capensis
37,Platybelone argalus
37,Ablennes hians
37,Strongylura senegalensis
37,Strongylura strongylura
37,Strongylura exilis
37,Strongylura timucu
37,Strongylura marina
37,Strongylura leiura
37,Tylosurus acus
37,Tylosurus crocodilus
37,Tylosurus choram
37,Tylosurus spp
37,Belonidae
37,Scomberesox saurus
37,Scomberesox simulans
37,Cololabis saira
37,Scomberesocidae
37,Chriodorus atherinoides
37,Dermogenys brachynotopterus
37,Hyporhamphus affinis
37,Hyporhamphus gilli
37,Hyporhamphus ihi
37,Hyporhamphus roberti
37,Hyporhamphus snyderi
37,Hyporhamphus unifasciatus
37,Hyporhamphus picarti
37,Hyporhamphus sajori
37,Hyporhamphus rosae
37,Hyporhamphus intermedius
37,Hyporhamphus limbatus
37,Hyporhamphus quoyi
37,Hyporhamphus sindensis
37,Hyporhamphus unicuspis
37,Hemiramphus far
37,Hemiramphus brasiliensis
37,Hemiramphus marginatus
37,Hemiramphus balao
37,Hemiramphus archipelagicus
37,Hemiramphus saltator
37,Hemiramphus spp
37,Hemirhamphodon chrysopunctatus
37,Euleptorhamphus viridis
37,Euleptorhamphus velox
37,Melapedalion breve
37,Nomorhamphus ravnaki
37,Arrhamphus sclerolepis
37,Rhynchorhamphus georgii
37,Tondanichthys kottelati
37,Zenarchopterus dispar
37,Hemiramphidae
37,Exocoetus volitans
37,Cypselurus oligolepis
37,Cypselurus agoo
37,Cypselurus simus
37,Cypselurus poecilopterus
37,Cypselurus spp
37,Fodiator acutus
37,Prognichthys brevipinnis
37,Prognichthys gibbifrons
37,Parexocoetus brachypterus
37,Parexocoetus mento
37,Oxyporhamphus convexus
37,Oxyporhamphus micropterus
37,Hirundichthys affinis
37,Hirundichthys rondeletii
37,Hirundichthys oxycephalus
37,Cheilopogon furcatus
37,Cheilopogon heterurus
37,Cheilopogon nigricans
37,Cheilopogon spilopterus
37,Cheilopogon suttoni
37,Cheilopogon cyanopterus
37,Cheilopogon melanurus
37,Cheilopogon milleri
37,Cheilopogon pinnatibarbatus
37,Exocoetidae
37,Lampris guttatus
37,Lampris immaculatus
37,Lampris spp
37,Metavelifer multiradiatus
37,Velifer hypselopterus
37,Eumecichthys fiski
37,Lophotus lacepede
37,Lophotus capellei
37,Desmodema polystictum
37,Trachipterus trachypterus
37,Trachipterus arcticus
37,Trachipterus jacksonensis
37,Trachipterus ishikawae
37,Trachipterus spp
37,Zu elongatus
37,Zu cristatus
37,Trachipteridae
37,Regalecus glesne
37,Agrostichthys parkeri
37,Gymnetrus russelii
37,Regalecidae
37,Stylephorus chordatus
37,Ateleopus indicus
37,Ateleopus natalensis
37,Guentherus altivela
37,Ijimaia dofleini
37,Ijimaia loppei
37,Ateleopodidae
37,Eutaeniophorus festivus
37,Mirapinna esau
37,Parataeniophorus brevis
37,Ataxolepis apus
37,Cetomimoides parri
37,Radiicephalus elongatus
37,Gulaphallus bikolanus
37,Neostethus amaricola
37,Phallostethus dunckeri
37,Phenacostethus posthon
37,Atherinella argentea
37,Odontesthes regia
37,Odontesthes smitti
37,Odontesthes spp
37,Atherina boyeri
37,Atherina hepsetus
37,Atherina presbyter
37,Atherina breviceps
37,Atherina lopeziana
37,Atherina spp
37,Atherinomorus balabacensis
37,Atherinomorus lacunosus
37,Atherinops affinis
37,Atherion africanus
37,Eurystole eriarcha
37,Coleotropis blackburni
37,Leuresthes sardina
37,Colpichthys hubbsi
37,Menidia beryllina
37,Menidia menidia
37,Craterocephalus capreoli
37,Melaniris pachylepis
37,Melanorhinus cyanellus
37,Atherinosoma wallacei
37,Membras analis
37,Stenatherina panatela
37,Hypoatherina barnesi
37,Hypoatherina temminckii
37,Atherinopsis californiensis
37,Teramulus kieneri
37,Atherinidae
37,Iso flosmaris
37,Notocheirus hubbsi
37,Kalyptatherina helodes
37,Paratherina cyanea
37,Quirichthys stramineus
37,Telmatherina abendanoni
37,Tominanga aurea
37,Dentatherina merceri
37,Lactarius lactarius
37,Pomatomus saltatrix
37,Rachycentron canadum
37,Alepes djedaba
37,Alepes melanoptera
37,Alepes vari
37,Alepes kleinii
37,Alepes spp
37,Atule mate
37,Trachurus trachurus
37,Trachurus picturatus
37,Trachurus japonicus
37,Trachurus murphyi
37,Trachurus symmetricus
37,Trachurus mediterraneus
37,Trachurus lathami
37,Trachurus capensis
37,Trachurus trecae
37,Trachurus declivis
37,Trachurus delagoa
37,Trachurus indicus
37,Trachurus novaezelandiae
37,Trachurus spp
37,Pantolabus radiatus
37,Pseudocaranx chilensis
37,Pseudocaranx wrighti
37,Pseudocaranx dentex
37,Decapterus punctatus
37,Decapterus kurroides
37,Decapterus macrosoma
37,Decapterus muroadsi
37,Decapterus maruadsi
37,Decapterus russelli
37,Decapterus tabl
37,Decapterus macarellus
37,Decapterus spp
37,Caranx bucculentus
37,Caranx caballus
37,Caranx caninus
37,Caranx heberi
37,Caranx ignobilis
37,Caranx latus
37,Caranx lugubris
37,Caranx melampygus
37,Caranx papuensis
37,Caranx senegallus
37,Caranx sexfasciatus
37,Caranx tille
37,Caranx crysos
37,Caranx hippos
37,Caranx ruber
37,Caranx vinctus
37,Caranx rhonchus
37,Caranx bartholomaei
37,Caranx fischeri
37,Caranx spp
37,Selene setapinnis
37,Selene dorsalis
37,Selene brevoortii
37,Selene browni
37,Selene orstedii
37,Selene peruviana
37,Selene vomer
37,Selene spp
37,Trachinotus blochii
37,Trachinotus carolinus
37,Trachinotus ovatus
37,Trachinotus goodei
37,Trachinotus africanus
37,Trachinotus anak
37,Trachinotus baillonii
37,Trachinotus botla
37,Trachinotus cayennensis
37,Trachinotus coppingeri
37,Trachinotus falcatus
37,Trachinotus goreensis
37,Trachinotus kennedyi
37,Trachinotus marginatus
37,Trachinotus maxillosus
37,Trachinotus mookalee
37,Trachinotus paitensis
37,Trachinotus rhodopus
37,Trachinotus stilbe
37,Trachinotus teraia
37,Trachinotus spp
37,Seriola dumerili
37,Seriola quinqueradiata
37,Seriola lalandi
37,Seriola carpenteri
37,Seriola fasciata
37,Seriola hippos
37,Seriola peruana
37,Seriola rivoliana
37,Seriola zonata
37,Seriola spp
37,Oligoplites altus
37,Oligoplites palometa
37,Oligoplites refulgens
37,Oligoplites saliens
37,Oligoplites saurus
37,Oligoplites spp
37,Naucrates ductor
37,Ulua aurochs
37,Ulua mentalis
37,Lichia amia
37,Alectis alexandrinus
37,Alectis ciliaris
37,Alectis indicus
37,Parastromateus niger
37,Atropus atropos
37,Carangoides armatus
37,Carangoides bajad
37,Carangoides caeruleopinnatus
37,Carangoides chrysophrys
37,Carangoides dinema
37,Carangoides equula
37,Carangoides ferdau
37,Carangoides fulvoguttatus
37,Carangoides gymnostethus
37,Carangoides hedlandensis
37,Carangoides humerosus
37,Carangoides malabaricus
37,Carangoides oblongus
37,Carangoides orthogrammus
37,Carangoides otrynter
37,Carangoides plagiotaenia
37,Carangoides praeustus
37,Carangoides talamparoides
37,Carangoides spp
37,Elagatis bipinnulata
37,Gnathanodon speciosus
37,Megalaspis cordyla
37,Scomberoides commersonnianus
37,Scomberoides lysan
37,Scomberoides tala
37,Scomberoides tol
37,Scomberoides spp
37,Chloroscombrus chrysurus
37,Chloroscombrus orqueta
37,Chloroscombrus spp
37,Parona signata
37,Selar crumenophthalmus
37,Selar boops
37,Hemicaranx amblyrhynchus
37,Hemicaranx bicolor
37,Hemicaranx leucurus
37,Hemicaranx zelotes
37,Selaroides leptolepis
37,Seriolina nigrofasciata
37,Uraspis secunda
37,Uraspis uraspis
37,Uraspis helvola
37,Uraspis spp
37,Campogramma glaycos
37,Carangidae
37,Collybus drachme
37,Brama brama
